dedup_key,source,record_type,list_page,list_date,pub_date,detail_url,attachment_url,id,caseName,saved_at,file_name,file_ext,file_size,sha256,file_path
https://fldj.mofcom.gov.cn/article/ztxx/201308/20130800244176.shtml::http://images.mofcom.gov.cn/fldj/201308/20130813175224124.doc,mofcom_ztxx,attachment,3,2013-08-13 17:49:30,,https://fldj.mofcom.gov.cn/article/ztxx/201308/20130800244176.shtml,http://images.mofcom.gov.cn/fldj/201308/20130813175224124.doc,20130800244176,商务部公告2013年第58号 关于附加限制性条件批准美国百特国际有限公司收购瑞典金宝公司经营者集中反垄断审查决定的公告,2026-04-14T13:17:09,20130800244176_001_20130813175224124.doc,.doc,71680,3c6507aa0daa6625c0021497bed492a33b8cd9ef44080f0f5225eb2c55aecc9d,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2013/08/20130800244176_商务部公告2013年第58号 关于附加限制性条件批准美国百特国际有限公司收购瑞典_7b2676ec/20130800244176_001_20130813175224124.doc
https://fldj.mofcom.gov.cn/article/ztxx/201308/20130800269821.shtml::body,mofcom_ztxx,article_body,3,2013-08-27 17:27:38,,https://fldj.mofcom.gov.cn/article/ztxx/201308/20130800269821.shtml,,20130800269821,商务部公告2013年第61号 关于附加限制性条件批准联发科技股份有限公司吸收合并开曼晨星半导体公司经营者集中反垄断审查决定的公告,2026-04-14T13:17:09,body.md,.md,11767,157d335032f0a77310e5ecc1f52c556f15c43e2e9584a06be03c98e838a8e560,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2013/08/20130800269821_商务部公告2013年第61号 关于附加限制性条件批准联发科技股份有限公司吸收合并_4932447a/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201308/20130800269821.shtml::body_html,mofcom_ztxx,article_body,3,2013-08-27 17:27:38,,https://fldj.mofcom.gov.cn/article/ztxx/201308/20130800269821.shtml,,20130800269821,商务部公告2013年第61号 关于附加限制性条件批准联发科技股份有限公司吸收合并开曼晨星半导体公司经营者集中反垄断审查决定的公告,2026-04-14T13:17:09,body.html,.html,20475,c6686706704301c857f6e1482abe03fb4719af703b442ae2603f42465fbabb93,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2013/08/20130800269821_商务部公告2013年第61号 关于附加限制性条件批准联发科技股份有限公司吸收合并_4932447a/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201308/20130800269821.shtml::http://images.mofcom.gov.cn/fldj/201308/20130827183156696.docx,mofcom_ztxx,attachment,3,2013-08-27 17:27:38,,https://fldj.mofcom.gov.cn/article/ztxx/201308/20130800269821.shtml,http://images.mofcom.gov.cn/fldj/201308/20130827183156696.docx,20130800269821,商务部公告2013年第61号 关于附加限制性条件批准联发科技股份有限公司吸收合并开曼晨星半导体公司经营者集中反垄断审查决定的公告,2026-04-14T13:17:09,20130800269821_001_20130827183156696.docx,.docx,24294,f67a9451b69aef1ec3b10b7180d68298630f2baa692413be5d46a2d0f8234493,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2013/08/20130800269821_商务部公告2013年第61号 关于附加限制性条件批准联发科技股份有限公司吸收合并_4932447a/20130800269821_001_20130827183156696.docx
https://fldj.mofcom.gov.cn/article/ztxx/201401/20140100461603.shtml::body,mofcom_ztxx,article_body,2,2014-01-15 17:14:23,,https://fldj.mofcom.gov.cn/article/ztxx/201401/20140100461603.shtml,,20140100461603,商务部公告2014年第3号 关于附加限制性条件批准赛默飞世尔科技公司收购立菲技术公司案经营者集中反垄断审查决定的公告,2026-04-14T13:17:08,body.md,.md,15785,3199ad4aedb248f112ec0052f847318b818ebf2c3826cd44ca15540afac5d309,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/01/20140100461603_商务部公告2014年第3号 关于附加限制性条件批准赛默飞世尔科技公司收购立菲技术_399a7748/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201401/20140100461603.shtml::body_html,mofcom_ztxx,article_body,2,2014-01-15 17:14:23,,https://fldj.mofcom.gov.cn/article/ztxx/201401/20140100461603.shtml,,20140100461603,商务部公告2014年第3号 关于附加限制性条件批准赛默飞世尔科技公司收购立菲技术公司案经营者集中反垄断审查决定的公告,2026-04-14T13:17:08,body.html,.html,90307,b620fc25544ca8522012355cc85247170dd78461c2b50994cd20ae6646475020,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/01/20140100461603_商务部公告2014年第3号 关于附加限制性条件批准赛默飞世尔科技公司收购立菲技术_399a7748/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201401/20140100461603.shtml::http://images.mofcom.gov.cn/fldj/201401/20140115172524304.doc,mofcom_ztxx,attachment,2,2014-01-15 17:14:23,,https://fldj.mofcom.gov.cn/article/ztxx/201401/20140100461603.shtml,http://images.mofcom.gov.cn/fldj/201401/20140115172524304.doc,20140100461603,商务部公告2014年第3号 关于附加限制性条件批准赛默飞世尔科技公司收购立菲技术公司案经营者集中反垄断审查决定的公告,2026-04-14T13:17:08,20140100461603_001_20140115172524304.doc,.doc,165876,f4ed701829afdff6cd6a5a11dc83f7ed756538ae32ffe5a47175086560d7c215,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/01/20140100461603_商务部公告2014年第3号 关于附加限制性条件批准赛默飞世尔科技公司收购立菲技术_399a7748/20140100461603_001_20140115172524304.doc
https://fldj.mofcom.gov.cn/article/ztxx/201402/20140200487001.shtml::body,mofcom_ztxx,article_body,2,2014-02-13 17:01:06,,https://fldj.mofcom.gov.cn/article/ztxx/201402/20140200487001.shtml,,20140200487001,商务部公告2014年第12号 关于经营者集中简易案件适用标准的暂行规定,2026-04-14T13:17:07,body.md,.md,4067,3d59faed82330bc2d1fe8fb7a4e7729bc31461b7e108f5e641a25120106da7a5,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/02/20140200487001_商务部公告2014年第12号 关于经营者集中简易案件适用标准的暂行规定/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201402/20140200487001.shtml::body_html,mofcom_ztxx,article_body,2,2014-02-13 17:01:06,,https://fldj.mofcom.gov.cn/article/ztxx/201402/20140200487001.shtml,,20140200487001,商务部公告2014年第12号 关于经营者集中简易案件适用标准的暂行规定,2026-04-14T13:17:07,body.html,.html,6927,5dc17223fe42f38fd84ad9e7bd3eb8eb2596c339f51abc359c51f1a9ad8f25fc,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/02/20140200487001_商务部公告2014年第12号 关于经营者集中简易案件适用标准的暂行规定/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400542415.shtml::body,mofcom_ztxx,article_body,2,2014-04-08 14:25:51,,https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400542415.shtml,,20140400542415,商务部公告2014年第24号 关于附加限制性条件批准微软收购诺基亚设备和服务业务案经营者集中反垄断审查决定的公告,2026-04-14T13:17:07,body.md,.md,34874,e1a3635f6af14a9c21e4a709f279eaf0ad46e9de8e871e3bc76d389ccbf06f96,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/04/20140400542415_商务部公告2014年第24号 关于附加限制性条件批准微软收购诺基亚设备和服务业务_ad11960f/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400542415.shtml::body_html,mofcom_ztxx,article_body,2,2014-04-08 14:25:51,,https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400542415.shtml,,20140400542415,商务部公告2014年第24号 关于附加限制性条件批准微软收购诺基亚设备和服务业务案经营者集中反垄断审查决定的公告,2026-04-14T13:17:07,body.html,.html,100148,a1a5b85c5155f2edeffd30a85c47a316b1167d2c390a8c997fbadda7e70b152b,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/04/20140400542415_商务部公告2014年第24号 关于附加限制性条件批准微软收购诺基亚设备和服务业务_ad11960f/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400542415.shtml::http://images.mofcom.gov.cn/fldj/202002/20200205140818448.docx,mofcom_ztxx,attachment,2,2014-04-08 14:25:51,,https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400542415.shtml,http://images.mofcom.gov.cn/fldj/202002/20200205140818448.docx,20140400542415,商务部公告2014年第24号 关于附加限制性条件批准微软收购诺基亚设备和服务业务案经营者集中反垄断审查决定的公告,2026-04-14T13:17:07,20140400542415_001_20200205140818448.docx,.docx,27839,15beea79bf5597fdf0f3a0356949f4921e9e8e773ef3253d62e94b1aea7d7aac,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/04/20140400542415_商务部公告2014年第24号 关于附加限制性条件批准微软收购诺基亚设备和服务业务_ad11960f/20140400542415_001_20200205140818448.docx
https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400542415.shtml::http://images.mofcom.gov.cn/fldj/202002/20200205140854877.docx,mofcom_ztxx,attachment,2,2014-04-08 14:25:51,,https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400542415.shtml,http://images.mofcom.gov.cn/fldj/202002/20200205140854877.docx,20140400542415,商务部公告2014年第24号 关于附加限制性条件批准微软收购诺基亚设备和服务业务案经营者集中反垄断审查决定的公告,2026-04-14T13:17:07,20140400542415_002_20200205140854877.docx,.docx,51282,ab7a483e2bc52f7e7c91950f8815732de80e093ef8226fe3b65b980faf6f5dea,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/04/20140400542415_商务部公告2014年第24号 关于附加限制性条件批准微软收购诺基亚设备和服务业务_ad11960f/20140400542415_002_20200205140854877.docx
https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400569060.shtml::body,mofcom_ztxx,article_body,2,2014-04-30 16:30:19,,https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400569060.shtml,,20140400569060,商务部公告2014年第30号 关于附加限制性条件批准默克公司收购安智电子材料公司案经营者集中反垄断审查决定的公告,2026-04-14T13:17:06,body.md,.md,8159,b5497e9157d55354d5563d6972b2d485ceb4fe36ba8120e8bacffcdb1895cf09,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/04/20140400569060_商务部公告2014年第30号 关于附加限制性条件批准默克公司收购安智电子材料公司_9cf46133/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400569060.shtml::body_html,mofcom_ztxx,article_body,2,2014-04-30 16:30:19,,https://fldj.mofcom.gov.cn/article/ztxx/201404/20140400569060.shtml,,20140400569060,商务部公告2014年第30号 关于附加限制性条件批准默克公司收购安智电子材料公司案经营者集中反垄断审查决定的公告,2026-04-14T13:17:06,body.html,.html,24973,aa5190388a856565ebe9836d14c5dd8ac5ee0241f307295dc725fd34d08b39f3,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/04/20140400569060_商务部公告2014年第30号 关于附加限制性条件批准默克公司收购安智电子材料公司_9cf46133/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201406/20140600628586.shtml::body,mofcom_ztxx,article_body,2,2014-06-17 17:32:30,,https://fldj.mofcom.gov.cn/article/ztxx/201406/20140600628586.shtml,,20140600628586,商务部公告2014年第46号 商务部关于禁止马士基、地中海航运、达飞设立网络中心经营者集中反垄断审查决定的公告,2026-04-14T13:17:06,body.md,.md,12241,2e6683d6a6b20a682d4342ac2ddf3d5f02281736cf7f7096e679236ad75f7a08,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/06/20140600628586_商务部公告2014年第46号 商务部关于禁止马士基、地中海航运、达飞设立网络中心_aaac7181/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201406/20140600628586.shtml::body_html,mofcom_ztxx,article_body,2,2014-06-17 17:32:30,,https://fldj.mofcom.gov.cn/article/ztxx/201406/20140600628586.shtml,,20140600628586,商务部公告2014年第46号 商务部关于禁止马士基、地中海航运、达飞设立网络中心经营者集中反垄断审查决定的公告,2026-04-14T13:17:06,body.html,.html,14604,0521620c54b28888f60a05f9928913415cd1749681812e5cd8f1cd53a6725f35,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/06/20140600628586_商务部公告2014年第46号 商务部关于禁止马士基、地中海航运、达飞设立网络中心_aaac7181/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201407/20140700648291.shtml::body,mofcom_ztxx,article_body,2,2014-07-02 15:38:39,,https://fldj.mofcom.gov.cn/article/ztxx/201407/20140700648291.shtml,,20140700648291,商务部公告2014年第49号 商务部关于附加限制性条件批准科力远、丰田中国、PEVE、新中源、丰田通商拟设立合营企业案经营者集中反垄断审查决定的公告,2026-04-14T13:17:05,body.md,.md,10887,b74eb2d02994355838e9605a2529c8eb0af98ee21c5c38f98e0ca71a7cfb2f1a,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/07/20140700648291_商务部公告2014年第49号 商务部关于附加限制性条件批准科力远、丰田中国、PE_d0b006a3/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201407/20140700648291.shtml::body_html,mofcom_ztxx,article_body,2,2014-07-02 15:38:39,,https://fldj.mofcom.gov.cn/article/ztxx/201407/20140700648291.shtml,,20140700648291,商务部公告2014年第49号 商务部关于附加限制性条件批准科力远、丰田中国、PEVE、新中源、丰田通商拟设立合营企业案经营者集中反垄断审查决定的公告,2026-04-14T13:17:05,body.html,.html,12839,44ad638aff54db95729e3de7c0df5fd420a1f8e99fb591c74a330ab668564d1d,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2014/07/20140700648291_商务部公告2014年第49号 商务部关于附加限制性条件批准科力远、丰田中国、PE_d0b006a3/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201501/20150100862331.shtml::body,mofcom_ztxx,article_body,2,2015-01-09 15:42:34,,https://fldj.mofcom.gov.cn/article/ztxx/201501/20150100862331.shtml,,20150100862331,商务部公告2015年第2号 关于解除谷歌收购摩托罗拉案部分义务的公告,2026-04-14T13:17:05,body.md,.md,3563,11acdefd316e53cf66b307c1a7a50c7d1de8130f908d145c60bd43312fcd32cd,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/01/20150100862331_商务部公告2015年第2号 关于解除谷歌收购摩托罗拉案部分义务的公告/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201501/20150100862331.shtml::body_html,mofcom_ztxx,article_body,2,2015-01-09 15:42:34,,https://fldj.mofcom.gov.cn/article/ztxx/201501/20150100862331.shtml,,20150100862331,商务部公告2015年第2号 关于解除谷歌收购摩托罗拉案部分义务的公告,2026-04-14T13:17:05,body.html,.html,7136,6c23a6e72319b0203fdacc147574954c1335c53eceea516ca4e4cce09e79e8c2,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/01/20150100862331_商务部公告2015年第2号 关于解除谷歌收购摩托罗拉案部分义务的公告/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201508/20150801090985.shtml::body,mofcom_ztxx,article_body,2,2015-08-25 16:00:42,,https://fldj.mofcom.gov.cn/article/ztxx/201508/20150801090985.shtml,,20150801090985,商务部公告2015年第35号 关于同意百威英博认购珠江啤酒非公开发行股份的公告,2026-04-14T13:17:05,body.md,.md,3200,3b4145f3f5e0c9e2522492c39af68e96ed7f54f4a554dbed53650331fc5bae29,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/08/20150801090985_商务部公告2015年第35号 关于同意百威英博认购珠江啤酒非公开发行股份的公告/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201508/20150801090985.shtml::body_html,mofcom_ztxx,article_body,2,2015-08-25 16:00:42,,https://fldj.mofcom.gov.cn/article/ztxx/201508/20150801090985.shtml,,20150801090985,商务部公告2015年第35号 关于同意百威英博认购珠江啤酒非公开发行股份的公告,2026-04-14T13:17:05,body.html,.html,4651,8ef13504283f53d01fb74fc5c056cf56f4b0e0b9bdca9bafc0668825325a5f3e,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/08/20150801090985_商务部公告2015年第35号 关于同意百威英博认购珠江啤酒非公开发行股份的公告/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001139040.shtml::body,mofcom_ztxx,article_body,2,2015-10-19 09:25:55,,https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001139040.shtml,,20151001139040,商务部公告2015年第41号 关于变更西部数据收购日立存储经营者集中限制性条件的公告,2026-04-14T13:17:04,body.md,.md,13690,e50d00856a23bf7e1ea8af7b1a7de6dde43311a380df01dc55e9fc0ffe3dc5cc,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/10/20151001139040_商务部公告2015年第41号 关于变更西部数据收购日立存储经营者集中限制性条件的公告/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001139040.shtml::body_html,mofcom_ztxx,article_body,2,2015-10-19 09:25:55,,https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001139040.shtml,,20151001139040,商务部公告2015年第41号 关于变更西部数据收购日立存储经营者集中限制性条件的公告,2026-04-14T13:17:04,body.html,.html,16884,0b1b1e39134d17186232099ad38677bdba23ec324091d8c4d76f346834a9d7d2,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/10/20151001139040_商务部公告2015年第41号 关于变更西部数据收购日立存储经营者集中限制性条件的公告/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001139743.shtml::body,mofcom_ztxx,article_body,2,2015-10-19 17:38:03,,https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001139743.shtml,,20151001139743,商务部公告2015年第44号 关于附加限制性条件批准诺基亚收购阿尔卡特朗讯股权案经营者集中反垄断审查决定的公告,2026-04-14T13:17:04,body.md,.md,24111,2a1c3823e7f2e6670d7e6a551631dc3247d2ede65567f0544f5d3f03a1518dde,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/10/20151001139743_商务部公告2015年第44号 关于附加限制性条件批准诺基亚收购阿尔卡特朗讯股权案_449faf49/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001139743.shtml::body_html,mofcom_ztxx,article_body,2,2015-10-19 17:38:03,,https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001139743.shtml,,20151001139743,商务部公告2015年第44号 关于附加限制性条件批准诺基亚收购阿尔卡特朗讯股权案经营者集中反垄断审查决定的公告,2026-04-14T13:17:04,body.html,.html,97856,6933bc98f5e89bd63ff79c5a0e3c85ed1b4abba36f3dd89acc0e093a4a5ebf16,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/10/20151001139743_商务部公告2015年第44号 关于附加限制性条件批准诺基亚收购阿尔卡特朗讯股权案_449faf49/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001144105.shtml::body,mofcom_ztxx,article_body,2,2015-10-22 13:16:57,,https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001144105.shtml,,20151001144105,商务部公告2015年第43号 关于变更希捷科技公司收购三星电子有限公司硬盘驱动器业务经营者集中限制性条件的公告,2026-04-14T13:17:04,body.md,.md,10600,995ca330e3b2f780b1c466d0958b82dc823190609c332dca0ceec05deaa12c71,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/10/20151001144105_商务部公告2015年第43号 关于变更希捷科技公司收购三星电子有限公司硬盘驱动器_55e8f340/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001144105.shtml::body_html,mofcom_ztxx,article_body,2,2015-10-22 13:16:57,,https://fldj.mofcom.gov.cn/article/ztxx/201510/20151001144105.shtml,,20151001144105,商务部公告2015年第43号 关于变更希捷科技公司收购三星电子有限公司硬盘驱动器业务经营者集中限制性条件的公告,2026-04-14T13:17:04,body.html,.html,14313,1ccef7db3591178dfcf0d354a78d0adc97a100f1a16b12f1897d3e299f5469ee,/Users/nv7d/Downloads/samr_publicity/mofcom_penalty_notices/files/2015/10/20151001144105_商务部公告2015年第43号 关于变更希捷科技公司收购三星电子有限公司硬盘驱动器_55e8f340/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201511/20151101196182.shtml::body,mofcom_ztxx,article_body,1,2015-11-27 14:53:47,,https://fldj.mofcom.gov.cn/article/ztxx/201511/20151101196182.shtml,,20151101196182,商务部公告2015年第64号 关于附加限制性条件批准恩智浦收购飞思卡尔全部股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:52,body.md,.md,12110,e7394d90f65e62c771dd82ac9bc34ee371830d2bdddddd68f54a306c56437d00,mofcom_penalty_notices/files/2015/11/20151101196182_商务部公告2015年第64号 关于附加限制性条件批准恩智浦收购飞思卡尔全部股权案_5237eebe/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201511/20151101196182.shtml::body_html,mofcom_ztxx,article_body,1,2015-11-27 14:53:47,,https://fldj.mofcom.gov.cn/article/ztxx/201511/20151101196182.shtml,,20151101196182,商务部公告2015年第64号 关于附加限制性条件批准恩智浦收购飞思卡尔全部股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:52,body.html,.html,19058,5174a7b1f69a4cece6ddd19d573da69bad6d2a72ff6e1758404db00a4845f501,mofcom_penalty_notices/files/2015/11/20151101196182_商务部公告2015年第64号 关于附加限制性条件批准恩智浦收购飞思卡尔全部股权案_5237eebe/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201511/20151101196182.shtml::http://images.mofcom.gov.cn/fldj/201511/20151127145821811.doc,mofcom_ztxx,attachment,1,2015-11-27 14:53:47,,https://fldj.mofcom.gov.cn/article/ztxx/201511/20151101196182.shtml,http://images.mofcom.gov.cn/fldj/201511/20151127145821811.doc,20151101196182,商务部公告2015年第64号 关于附加限制性条件批准恩智浦收购飞思卡尔全部股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:53,20151101196182_002_20151101196182_002_20151101196182_002_201511_24e7bfc0.doc,.doc,55296,b9dfb43adfd9b0df1eb1778f61f73576dd467be6d2ddb3c7ad1b197a8b8ff2b8,mofcom_penalty_notices/files/2015/11/20151101196182_商务部公告2015年第64号 关于附加限制性条件批准恩智浦收购飞思卡尔全部股权案_5237eebe/20151101196182_002_20151101196182_002_20151101196182_002_201511_24e7bfc0.doc
https://fldj.mofcom.gov.cn/article/ztxx/201511/20151101196182.shtml::http://images.mofcom.gov.cn/fldj/201511/20151127150701425.doc,mofcom_ztxx,attachment,1,2015-11-27 14:53:47,,https://fldj.mofcom.gov.cn/article/ztxx/201511/20151101196182.shtml,http://images.mofcom.gov.cn/fldj/201511/20151127150701425.doc,20151101196182,商务部公告2015年第64号 关于附加限制性条件批准恩智浦收购飞思卡尔全部股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:53,20151101196182_001_20151101196182_001_20151101196182_001_201511_8a9bde8d.doc,.doc,55296,1f2943c73b4012c516a9732582496ca1bf717b4790f5d17744a730670592d599,mofcom_penalty_notices/files/2015/11/20151101196182_商务部公告2015年第64号 关于附加限制性条件批准恩智浦收购飞思卡尔全部股权案_5237eebe/20151101196182_001_20151101196182_001_20151101196182_001_201511_8a9bde8d.doc
https://fldj.mofcom.gov.cn/article/ztxx/201606/20160601335200.shtml::body,mofcom_ztxx,article_body,1,2016-06-08 11:16:47,,https://fldj.mofcom.gov.cn/article/ztxx/201606/20160601335200.shtml,,20160601335200,商务部公告2016年第23号 关于解除沃尔玛收购纽海控股33.6%股权经营者集中限制性条件的公告,2026-04-05T15:05:52,body.md,.md,6103,15670a1c0fd5142676dda1f543323378362886febc3d41d63d2f10ff13d5bc9c,mofcom_penalty_notices/files/2016/06/20160601335200_商务部公告2016年第23号 关于解除沃尔玛收购纽海控股33.6%股权经营者集中限制性条件的公告/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201606/20160601335200.shtml::body_html,mofcom_ztxx,article_body,1,2016-06-08 11:16:47,,https://fldj.mofcom.gov.cn/article/ztxx/201606/20160601335200.shtml,,20160601335200,商务部公告2016年第23号 关于解除沃尔玛收购纽海控股33.6%股权经营者集中限制性条件的公告,2026-04-05T15:05:52,body.html,.html,12135,3e5dff81be1d3f6757416dabf9285a3a3a6e4e075a774517eaab287d85a0931b,mofcom_penalty_notices/files/2016/06/20160601335200_商务部公告2016年第23号 关于解除沃尔玛收购纽海控股33.6%股权经营者集中限制性条件的公告/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201607/20160701369044.shtml::body,mofcom_ztxx,article_body,1,2016-07-29 18:21:04,,https://fldj.mofcom.gov.cn/article/ztxx/201607/20160701369044.shtml,,20160701369044,商务部公告2016年第38号 关于附加限制性条件批准百威英博啤酒集团收购英国南非米勒酿酒公司股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:51,body.md,.md,12790,db9cd89151e455676901733f13c39b186b71e6551c25f7cf0d31a6d5d00f56f5,mofcom_penalty_notices/files/2016/07/20160701369044_商务部公告2016年第38号 关于附加限制性条件批准百威英博啤酒集团收购英国南非_3d0356b6/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201607/20160701369044.shtml::body_html,mofcom_ztxx,article_body,1,2016-07-29 18:21:04,,https://fldj.mofcom.gov.cn/article/ztxx/201607/20160701369044.shtml,,20160701369044,商务部公告2016年第38号 关于附加限制性条件批准百威英博啤酒集团收购英国南非米勒酿酒公司股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:51,body.html,.html,16407,9936193ab65ed8899c338b1609b702f5a4a2e28014a8c81e31f57e695d46cea7,mofcom_penalty_notices/files/2016/07/20160701369044_商务部公告2016年第38号 关于附加限制性条件批准百威英博啤酒集团收购英国南非_3d0356b6/body.html
https://fldj.mofcom.gov.cn/article/ztxx/201607/20160701369044.shtml::http://images.mofcom.gov.cn/fldj/201607/20160729182614627.docx,mofcom_ztxx,attachment,1,2016-07-29 18:21:04,,https://fldj.mofcom.gov.cn/article/ztxx/201607/20160701369044.shtml,http://images.mofcom.gov.cn/fldj/201607/20160729182614627.docx,20160701369044,商务部公告2016年第38号 关于附加限制性条件批准百威英博啤酒集团收购英国南非米勒酿酒公司股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:52,20160701369044_001_20160701369044_001_20160701369044_001_201607_824dcf69.docx,.docx,19189,e651789a0097f6e104ece51778c17646b61581fe699296ed05bdc34cae1e556f,mofcom_penalty_notices/files/2016/07/20160701369044_商务部公告2016年第38号 关于附加限制性条件批准百威英博啤酒集团收购英国南非_3d0356b6/20160701369044_001_20160701369044_001_20160701369044_001_201607_824dcf69.docx
https://fldj.mofcom.gov.cn/article/ztxx/201612/20161202440204.shtml::body,mofcom_ztxx,article_body,1,2016-12-30 16:39:11,,https://fldj.mofcom.gov.cn/article/ztxx/201612/20161202440204.shtml,,20161202440204,商务部公告2016年第88号 关于附加限制性条件批准雅培公司收购圣犹达医疗公司股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:51,body.md,.md,9291,601fccae8b2a2a412e61200fbe7f3a1c3f7ca01f99d4c7b7a4c031afe4ec1f36,mofcom_penalty_notices/files/2016/12/20161202440204_商务部公告2016年第88号 关于附加限制性条件批准雅培公司收购圣犹达医疗公司股_85a0f153/body.md
https://fldj.mofcom.gov.cn/article/ztxx/201612/20161202440204.shtml::body_html,mofcom_ztxx,article_body,1,2016-12-30 16:39:11,,https://fldj.mofcom.gov.cn/article/ztxx/201612/20161202440204.shtml,,20161202440204,商务部公告2016年第88号 关于附加限制性条件批准雅培公司收购圣犹达医疗公司股权案经营者集中反垄断审查决定的公告,2026-04-05T15:05:51,body.html,.html,20221,fd63bbface342f465ce96047a3293f3de82f3a53fff352a1335fa9a3ead205c1,mofcom_penalty_notices/files/2016/12/20161202440204_商务部公告2016年第88号 关于附加限制性条件批准雅培公司收购圣犹达医疗公司股_85a0f153/body.html
